Station,Year,Month,Days_Available,Rainfall_Total,Rainfall_Days,Max_Daily_Rain,Temperature_Mean,Max_Temperature,Min_Temperature,Humidity_Mean,Sunshine_Mean,Season,Latitude,Longitude,Ra_MJ_m2_day,Days_in_Month,PET_mm_day,PET_mm_month,Water_Balance
Khepupara,2013,10,31,418.0,19,102.0,27.04516129032258,29.4,22.7,88.19354838709677,4.5838709677419365,Post-Monsoon,21.98,90.22,30.65647436750578,31,3.339359674245324,103.52014990160504,314.479850098395
Khepupara,2013,11,30,0.0,0,0.0,23.496666666666663,25.6,21.2,78.66666666666667,7.636666666666667,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.1468358532341916,64.40507559702574,-64.40507559702574
Khepupara,2013,12,31,0.0,0,0.0,20.00967741935484,22.2,16.3,78.25806451612904,7.387096774193547,Winter,21.98,90.22,24.464967952571552,31,2.108441851916071,65.3616974093982,-65.3616974093982
Khepupara,2014,1,31,0.0,0,0.0,18.212903225806453,21.1,15.6,76.74193548387096,7.27741935483871,Winter,21.98,90.22,25.7376663389802,31,2.039842538582718,63.23511869606426,-63.23511869606426
Khepupara,2014,2,28,31.0,2,29.0,21.37142857142857,24.2,18.0,74.32142857142857,7.625,Winter,21.98,90.22,29.714608275586343,28,2.7197141679916905,76.15199670376734,-45.15199670376734
Khepupara,2014,3,31,3.0,2,2.0,26.441935483870967,30.9,22.2,70.7741935483871,8.541935483870969,Pre-Monsoon,21.98,90.22,34.464282990894766,31,4.220374508671409,130.83160976881368,-127.83160976881368
Khepupara,2014,4,30,7.0,3,5.0,30.290000000000003,32.9,26.3,73.8,8.93,Pre-Monsoon,21.98,90.22,37.97793758693551,30,4.402973994675334,132.08921984026003,-125.08921984026003
Khepupara,2014,5,31,189.0,9,38.0,30.28064516129032,31.9,26.7,78.12903225806451,7.699999999999998,Pre-Monsoon,21.98,90.22,39.59572378000836,31,4.073880104242979,126.29028323153234,62.70971676846766
Khepupara,2014,6,30,342.0,16,119.0,29.726666666666663,32.5,26.1,85.2,4.5233333333333325,Monsoon,21.98,90.22,39.93030914217845,30,4.505240860259215,135.15722580777643,206.84277419222357
Khepupara,2014,7,31,460.0,27,54.0,28.774193548387096,30.7,26.9,89.38709677419355,4.603225806451611,Monsoon,21.98,90.22,39.558777463070804,31,3.3702956715406676,104.47916581776069,355.5208341822393
Khepupara,2014,8,31,415.0,28,67.0,28.558064516129036,29.7,26.6,88.83870967741936,3.564516129032258,Monsoon,21.98,90.22,38.1885111382554,31,2.925006721263535,90.67520835916959,324.3247916408304
Khepupara,2014,9,30,270.0,16,65.0,28.72666666666667,30.4,27.1,86.93333333333334,5.766666666666668,Monsoon,21.98,90.22,35.14255680662274,30,2.787277851885515,83.61833555656546,186.38166444343454
Khepupara,2014,10,31,133.0,8,32.0,27.26129032258064,29.9,23.2,84.03225806451613,7.000000000000001,Post-Monsoon,21.98,90.22,30.65647436750578,31,3.355453552692629,104.0190601334715,28.9809398665285
Khepupara,2014,11,30,0.0,0,0.0,23.630000000000003,28.2,20.0,79.56666666666666,7.453333333333332,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.9402168533216697,88.20650559965009,-88.20650559965009
Khepupara,2014,12,31,1.0,1,1.0,19.667741935483864,22.2,16.4,79.19354838709677,6.6161290322580655,Winter,21.98,90.22,24.464967952571552,31,2.0715917242220727,64.21934345088425,-63.21934345088425
Khepupara,2015,1,31,8.0,3,5.0,19.14838709677419,23.9,16.1,77.87096774193549,6.8,Winter,21.98,90.22,25.7376663389802,31,2.492297901538418,77.26123494769095,-69.26123494769095
Khepupara,2015,2,28,15.0,1,15.0,22.15357142857143,25.8,17.0,76.89285714285714,7.917857142857144,Winter,21.98,90.22,29.714608275586343,28,3.304874341353109,92.53648155788706,-77.53648155788706
Khepupara,2015,3,31,18.0,3,13.0,26.174193548387095,28.7,22.2,69.61290322580645,8.551612903225807,Pre-Monsoon,21.98,90.22,34.464282990894766,31,3.6258664903319695,112.40186120029105,-94.40186120029105
Khepupara,2015,4,30,102.0,9,31.0,28.7,30.7,23.6,78.13333333333334,6.83,Pre-Monsoon,21.98,90.22,37.97793758693551,30,4.4157197532753765,132.47159259826128,-30.47159259826128
Khepupara,2015,5,31,41.0,6,16.0,30.55161290322581,32.3,26.8,79.09677419354838,7.441935483870967,Pre-Monsoon,21.98,90.22,39.59572378000836,31,4.213360268295749,130.6141683171682,-89.61416831716821
Khepupara,2015,6,30,610.0,20,125.0,29.17666666666667,31.7,26.6,85.5,2.95,Monsoon,21.98,90.22,39.93030914217845,30,3.9751906011188685,119.25571803356605,490.74428196643396
Khepupara,2015,7,31,1092.0,25,117.0,28.364516129032253,31.3,26.4,89.38709677419355,1.9967741935483876,Monsoon,21.98,90.22,39.558777463070804,31,3.793474670451748,117.5977147840042,974.4022852159958
Khepupara,2015,8,31,594.0,22,103.0,29.0741935483871,30.1,27.3,87.16129032258064,3.290322580645161,Monsoon,21.98,90.22,38.1885111382554,31,2.8108233362147197,87.1355234226563,506.8644765773437
Khepupara,2015,9,30,433.0,20,71.0,28.973333333333336,30.8,27.1,87.53333333333333,3.82,Monsoon,21.98,90.22,35.14255680662274,30,2.9670204383527876,89.01061315058362,343.9893868494164
Khepupara,2015,10,31,166.0,9,40.0,27.17419354838709,29.7,23.7,86.74193548387096,5.519354838709677,Post-Monsoon,21.98,90.22,30.65647436750578,31,3.169196856167192,98.24510254118296,67.75489745881704
Khepupara,2015,11,30,43.0,3,33.0,23.976666666666667,26.2,22.3,83.83333333333333,6.723333333333335,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.044671726279232,61.34015178837696,-18.340151788376957
Khepupara,2015,12,31,19.0,2,15.0,20.58064516129032,24.8,16.9,80.64516129032258,4.36451612903226,Winter,21.98,90.22,24.464967952571552,31,2.4766148160360335,76.77505929711704,-57.77505929711704
Khepupara,2016,1,31,6.0,3,3.0,18.822580645161292,22.7,15.1,81.74193548387096,5.9,Winter,21.98,90.22,25.7376663389802,31,2.4384446705142597,75.59178478594205,-69.59178478594205
Khepupara,2016,2,29,13.0,3,9.0,24.386206896551727,27.5,20.4,81.86206896551724,5.9896551724137925,Winter,21.98,90.22,29.714608275586343,29,3.1344234016053627,90.89827864655553,-77.89827864655553
Khepupara,2016,3,31,3.0,2,2.0,27.922580645161293,29.6,25.6,77.64516129032258,7.406451612903226,Pre-Monsoon,21.98,90.22,34.464282990894766,31,2.9574538547792595,91.68106949815704,-88.68106949815704
Khepupara,2016,4,30,22.0,2,18.0,30.056666666666672,31.7,24.1,80.1,6.56,Pre-Monsoon,21.98,90.22,37.97793758693551,30,4.701848347316761,141.05545041950285,-119.05545041950285
Khepupara,2016,5,31,582.0,15,180.0,29.72903225806452,31.6,25.7,81.2258064516129,6.3354838709677415,Pre-Monsoon,21.98,90.22,39.59572378000836,31,4.289644110917595,132.97896743844544,449.02103256155453
Khepupara,2016,6,30,367.0,21,109.0,29.343333333333337,31.1,26.0,84.96666666666667,5.366666666666668,Monsoon,21.98,90.22,39.93030914217845,30,3.989294023389213,119.67882070167639,247.3211792983236
Khepupara,2016,7,31,770.0,26,252.0,28.46451612903226,30.0,26.2,89.03225806451613,2.2387096774193544,Monsoon,21.98,90.22,39.558777463070804,31,3.3478861699152414,103.78447126737248,666.2155287326275
Khepupara,2016,8,31,423.0,22,86.0,28.63225806451613,30.2,25.3,87.96774193548387,3.56774193548387,Monsoon,21.98,90.22,38.1885111382554,31,3.68331253014511,114.1826884344984,308.8173115655016
Khepupara,2016,9,30,225.0,22,54.0,28.896666666666665,29.9,27.3,86.63333333333334,5.126666666666667,Monsoon,21.98,90.22,35.14255680662274,30,2.4830982805502364,74.49294841650709,150.5070515834929
Khepupara,2016,10,31,219.0,11,68.0,27.84193548387097,29.9,25.8,87.03225806451613,5.551612903225807,Post-Monsoon,21.98,90.22,30.65647436750578,31,2.6586807297531796,82.41910262234856,136.58089737765144
Khepupara,2016,11,30,153.0,3,116.0,23.32,28.9,21.0,84.66666666666667,6.743333333333334,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.8643372754026095,85.93011826207828,67.06988173792172
Khepupara,2016,12,31,0.0,0,0.0,20.554838709677416,23.7,18.7,82.09677419354838,6.774193548387096,Winter,21.98,90.22,24.464967952571552,31,1.9689641703370795,61.03788928044946,-61.03788928044946
Khepupara,2017,1,31,0.0,0,0.0,18.81935483870968,21.9,15.1,74.93548387096774,8.006451612903225,Winter,21.98,90.22,25.7376663389802,31,2.306334579248888,71.49637195671554,-71.49637195671554
Khepupara,2017,2,28,0.0,0,0.0,22.61428571428572,25.9,18.8,74.39285714285714,7.7,Winter,21.98,90.22,29.714608275586343,28,3.002770152164991,84.07756426061975,-84.07756426061975
Khepupara,2017,3,31,150.0,7,70.0,25.51612903225806,29.1,21.9,80.48387096774194,6.903225806451612,Pre-Monsoon,21.98,90.22,34.464282990894766,31,3.7590069938808592,116.52921681030664,33.470783189693364
Khepupara,2017,4,30,84.0,6,37.0,28.636666666666667,30.2,26.3,81.0,5.866666666666666,Pre-Monsoon,21.98,90.22,37.97793758693551,30,3.268230785473347,98.04692356420041,-14.046923564200412
Khepupara,2017,5,31,82.0,6,37.0,30.26129032258064,31.8,27.3,79.41935483870968,7.725806451612902,Pre-Monsoon,21.98,90.22,39.59572378000836,31,3.788244211230412,117.43557054814278,-35.43557054814278
Khepupara,2017,6,30,509.0,18,150.0,29.44,31.5,26.9,85.76666666666667,4.05,Monsoon,21.98,90.22,39.93030914217845,30,3.7964656643390646,113.89396993017193,395.1060300698281
Khepupara,2017,7,31,1079.0,26,195.0,28.312903225806448,30.0,25.8,90.29032258064515,2.312903225806452,Monsoon,21.98,90.22,39.558777463070804,31,3.5081485238087655,108.75260423807173,970.2473957619283
Khepupara,2017,8,31,342.0,23,67.0,29.02903225806452,30.1,27.3,87.51612903225806,3.841935483870968,Monsoon,21.98,90.22,38.1885111382554,31,2.808115227570648,87.05157205469008,254.9484279453099
Khepupara,2017,9,30,574.0,19,210.0,28.54666666666667,30.8,26.5,89.36666666666666,2.8233333333333333,Monsoon,21.98,90.22,35.14255680662274,30,3.169378349061618,95.08135047184854,478.9186495281515
Khepupara,2017,10,31,444.0,12,139.0,27.293548387096777,29.8,21.2,87.87096774193549,5.387096774193548,Post-Monsoon,21.98,90.22,30.65647436750578,31,3.8042919943399687,117.93305182453904,326.066948175461
Khepupara,2017,11,30,23.0,4,14.0,23.73,27.3,19.2,83.6,7.183333333333335,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.9292871312765785,87.87861393829735,-64.87861393829735
Khepupara,2017,12,31,55.0,3,40.0,20.39354838709677,25.4,17.6,84.87096774193549,6.358064516129032,Winter,21.98,90.22,24.464967952571552,31,2.4488938480008566,75.91570928802656,-20.915709288026562
Khepupara,2018,1,31,0.0,0,0.0,16.99677419354839,21.6,14.2,78.48387096774194,6.861290322580646,Winter,21.98,90.22,25.7376663389802,31,2.2861883655654087,70.87183933252767,-70.87183933252767
Khepupara,2018,2,28,0.0,0,0.0,22.66785714285714,25.6,20.1,78.21428571428571,6.75,Winter,21.98,90.22,29.714608275586343,28,2.646363887137913,74.09818883986156,-74.09818883986156
Khepupara,2018,3,31,0.0,0,0.0,26.82258064516129,28.3,23.9,77.54838709677419,7.5290322580645155,Pre-Monsoon,21.98,90.22,34.464282990894766,31,3.027180158283867,93.84258490679987,-93.84258490679987
Khepupara,2018,4,30,22.0,9,5.0,28.42,30.5,25.8,77.46666666666667,8.05,Pre-Monsoon,21.98,90.22,37.97793758693551,30,3.571069032626298,107.13207097878895,-85.13207097878895
Khepupara,2018,5,31,246.0,14,44.0,29.12903225806452,31.4,25.7,81.2258064516129,6.251612903225806,Pre-Monsoon,21.98,90.22,39.59572378000836,31,4.16308531858841,129.0556448762407,116.9443551237593
Khepupara,2018,6,30,797.0,22,125.0,29.086666666666662,31.6,26.8,87.8,3.1900000000000004,Monsoon,21.98,90.22,39.93030914217845,30,3.8491128904790286,115.47338671437086,681.5266132856291
Khepupara,2018,7,31,1010.0,28,290.0,28.835483870967742,31.5,26.7,87.74193548387096,4.206451612903226,Monsoon,21.98,90.22,39.558777463070804,31,3.7928700782111346,117.57897242454517,892.4210275754548
Khepupara,2018,8,31,278.0,29,58.0,29.054838709677423,30.3,27.2,86.61290322580645,5.06774193548387,Monsoon,21.98,90.22,38.1885111382554,31,2.9563511673754697,91.64688618863956,186.35311381136046
Khepupara,2018,9,30,294.0,17,61.0,29.17,31.4,26.5,85.9,5.456666666666666,Monsoon,21.98,90.22,35.14255680662274,30,3.428782639763917,102.86347919291751,191.1365208070825
Khepupara,2018,10,31,260.0,8,77.0,26.758064516129032,30.2,22.9,85.54838709677419,5.974193548387097,Post-Monsoon,21.98,90.22,30.65647436750578,31,3.4633625355436277,107.36423860185246,152.63576139814754
Khepupara,2018,11,30,6.0,1,6.0,23.563333333333333,26.5,21.0,84.0,7.163333333333333,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.404110236995335,72.12330710986005,-66.12330710986005
Khepupara,2018,12,31,1.0,1,1.0,18.825806451612905,21.7,14.9,78.41935483870968,6.425806451612905,Winter,21.98,90.22,24.464967952571552,31,2.192675190519974,67.97293090611919,-66.97293090611919
Khepupara,2019,1,31,0.0,0,0.0,18.425806451612907,22.0,16.7,74.87096774193549,7.464516129032258,Winter,21.98,90.22,25.7376663389802,31,2.0142490280616343,62.44171986991066,-62.44171986991066
Khepupara,2019,2,28,58.0,2,34.0,21.828571428571436,26.0,18.4,74.89285714285714,7.4678571428571425,Winter,21.98,90.22,29.714608275586343,28,3.0463038639785367,85.29650819139903,-27.296508191399028
Khepupara,2019,3,31,62.0,6,25.0,26.064516129032263,28.9,20.2,76.35483870967742,7.64516129032258,Pre-Monsoon,21.98,90.22,34.464282990894766,31,4.184371313810706,129.71551072813187,-67.71551072813187
Khepupara,2019,4,30,82.0,6,34.0,28.79333333333334,30.8,25.4,77.4,8.183333333333334,Pre-Monsoon,21.98,90.22,37.97793758693551,30,3.8586913088901578,115.76073926670473,-33.76073926670473
Khepupara,2019,5,31,182.0,6,106.0,30.45806451612903,31.4,27.4,79.64516129032258,8.070967741935485,Pre-Monsoon,21.98,90.22,39.59572378000836,31,3.5862138247715567,111.17262856791825,70.82737143208175
Khepupara,2019,6,30,510.0,16,111.0,29.85,31.7,25.9,84.13333333333334,5.176666666666666,Monsoon,21.98,90.22,39.93030914217845,30,4.299991265419623,128.99973796258868,381.0002620374113
Khepupara,2019,7,31,629.0,23,102.0,29.17741935483871,30.9,27.5,87.58064516129032,3.5064516129032257,Monsoon,21.98,90.22,39.558777463070804,31,3.21558115546414,99.68301581938834,529.3169841806116
Khepupara,2019,8,31,684.0,24,221.0,29.02903225806451,30.9,26.7,86.7741935483871,4.70967741935484,Monsoon,21.98,90.22,38.1885111382554,31,3.439224723243775,106.61596642055703,577.384033579443
Khepupara,2019,9,30,270.0,20,56.0,28.343333333333337,30.0,26.0,88.1,3.83,Monsoon,21.98,90.22,35.14255680662274,30,3.0434089571962355,91.30226871588707,178.69773128411293
Khepupara,2019,10,31,393.0,8,117.0,27.351612903225806,29.7,24.1,86.87096774193549,6.370967741935484,Post-Monsoon,21.98,90.22,30.65647436750578,31,3.073813325113252,95.28821307851081,297.7117869214892
Khepupara,2019,11,30,220.0,4,131.0,24.180000000000003,26.3,21.7,85.43333333333334,6.629999999999999,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.231407319009266,66.94221957027798,153.05778042972202
Khepupara,2019,12,31,1.0,1,1.0,18.825806451612905,21.7,14.9,78.41935483870968,6.425806451612905,Winter,21.98,90.22,24.464967952571552,31,2.192675190519974,67.97293090611919,-66.97293090611919
Khepupara,2020,1,31,63.0,2,60.0,18.56451612903226,21.2,16.0,80.93548387096774,5.67741935483871,Winter,21.98,90.22,25.7376663389802,31,2.0027957009882966,62.0866667306372,0.913333269362802
Khepupara,2020,2,29,3.0,1,3.0,20.555172413793105,24.0,16.8,73.79310344827586,6.744827586206897,Winter,21.98,90.22,29.714608275586343,29,2.8697773002036806,83.22354170590674,-80.22354170590674
Khepupara,2020,3,31,30.0,2,29.0,25.9,29.6,22.8,74.25806451612904,7.516129032258062,Pre-Monsoon,21.98,90.22,34.464282990894766,31,3.685472204297732,114.24963833322968,-84.24963833322968
Khepupara,2020,4,30,120.0,7,44.0,28.20333333333333,30.1,25.1,81.1,6.673333333333334,Pre-Monsoon,21.98,90.22,37.97793758693551,30,3.6660102835393764,109.98030850618129,10.019691493818712
Khepupara,2020,5,31,123.0,10,26.0,29.33870967741936,31.0,25.7,80.38709677419355,7.193548387096774,Pre-Monsoon,21.98,90.22,39.59572378000836,31,4.032291407027401,125.00103361784943,-2.00103361784943
Khepupara,2020,6,30,732.0,26,147.0,29.113333333333337,31.1,27.2,88.4,3.803333333333334,Monsoon,21.98,90.22,39.93030914217845,30,3.4715167665182953,104.14550299554887,627.8544970044511
Khepupara,2020,7,31,567.0,26,69.0,29.390322580645165,31.0,27.6,86.74193548387096,4.080645161290322,Monsoon,21.98,90.22,39.558777463070804,31,3.230154276130255,100.1347825600379,466.86521743996207
Khepupara,2020,8,31,676.0,28,64.0,28.819354838709675,31.2,26.7,89.16129032258064,3.396774193548387,Monsoon,21.98,90.22,38.1885111382554,31,3.543996153493659,109.86388075830342,566.1361192416966
Khepupara,2020,9,30,465.0,21,91.0,29.183333333333334,31.0,26.9,87.76666666666667,4.09,Monsoon,21.98,90.22,35.14255680662274,30,3.13730765001254,94.1192295003762,370.8807704996238
Khepupara,2020,10,31,553.0,14,254.0,28.677419354838705,30.5,25.3,87.29032258064517,5.770967741935484,Post-Monsoon,21.98,90.22,30.65647436750578,31,3.048975147994195,94.51822958782004,458.48177041217997
Khepupara,2020,11,30,49.0,3,21.0,24.08333333333333,27.4,19.8,82.7,6.456666666666666,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.861577665425791,85.84732996277373,-36.84732996277373
Khepupara,2020,12,31,0.0,0,0.0,19.35806451612903,22.0,16.1,81.19354838709677,6.351612903225806,Winter,21.98,90.22,24.464967952571552,31,2.0721049135928005,64.23525232137682,-64.23525232137682
Khepupara,2021,1,31,4.0,1,4.0,19.558064516129036,23.4,16.3,78.16129032258064,5.774193548387097,Winter,21.98,90.22,25.7376663389802,31,2.4042006357964762,74.53021970969077,-70.53021970969077
Khepupara,2021,2,28,0.0,0,0.0,21.678571428571427,26.5,15.5,73.89285714285714,7.367857142857142,Winter,21.98,90.22,29.714608275586343,28,3.651033181680514,102.2289290870544,-102.2289290870544
Khepupara,2021,3,31,0.0,0,0.0,27.470967741935485,29.8,25.2,76.3225806451613,6.683870967741934,Pre-Monsoon,21.98,90.22,34.464282990894766,31,3.1401901066251363,97.34589330537922,-97.34589330537922
Khepupara,2021,4,30,0.0,0,0.0,29.52,31.4,27.2,74.7,8.27,Pre-Monsoon,21.98,90.22,37.97793758693551,30,3.4561195502550524,103.68358650765157,-103.68358650765157
Khepupara,2021,5,31,123.0,11,37.0,29.76451612903226,31.9,25.6,78.35483870967742,6.674193548387097,Pre-Monsoon,21.98,90.22,39.59572378000836,31,4.435980647690882,137.51540007841734,-14.515400078417343
Khepupara,2021,6,30,554.0,25,99.0,28.66666666666667,31.6,25.6,87.46666666666667,2.9533333333333336,Monsoon,21.98,90.22,39.93030914217845,30,4.264889818781972,127.94669456345916,426.0533054365408
Khepupara,2021,7,31,836.0,26,262.0,28.89677419354839,30.7,26.1,87.96774193548387,3.425806451612904,Monsoon,21.98,90.22,39.558777463070804,31,3.717891034246467,115.25462206164048,720.7453779383595
Khepupara,2021,8,31,426.0,23,72.0,28.90322580645161,30.8,26.9,89.06451612903226,3.235483870967742,Monsoon,21.98,90.22,38.1885111382554,31,3.3052164675563462,102.46171049424673,323.53828950575326
Khepupara,2021,9,30,344.0,22,109.0,28.45,30.2,25.9,89.03333333333333,4.036666666666667,Monsoon,21.98,90.22,35.14255680662274,30,3.162767879259921,94.88303637779762,249.11696362220238
Khepupara,2021,10,31,278.0,14,67.0,28.387096774193555,30.3,26.1,87.25806451612904,5.941935483870967,Post-Monsoon,21.98,90.22,30.65647436750578,31,2.7230493748681255,84.41453062091189,193.58546937908812
Khepupara,2021,11,30,0.0,0,0.0,24.03666666666667,27.1,20.7,80.96666666666667,6.786666666666667,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.62303789565079,78.6911368695237,-78.6911368695237
Khepupara,2021,12,31,50.0,3,32.0,20.458064516129035,24.3,16.0,82.64516129032258,5.232258064516128,Winter,21.98,90.22,24.464967952571552,31,2.5304321202160414,78.44339572669728,-28.443395726697275
Khepupara,2022,1,31,4.0,3,2.0,18.738709677419354,21.4,15.3,82.70967741935483,5.361290322580645,Winter,21.98,90.22,25.7376663389802,31,2.179592424150585,67.56736514866813,-63.56736514866813
Khepupara,2022,2,28,36.0,2,24.0,20.817857142857147,25.0,17.5,77.17857142857143,7.867857142857142,Winter,21.98,90.22,29.714608275586343,28,2.9490138473709004,82.57238772638522,-46.572387726385216
Khepupara,2022,3,31,0.0,0,0.0,26.651612903225804,29.3,23.9,72.09677419354838,7.925806451612904,Pre-Monsoon,21.98,90.22,34.464282990894766,31,3.340732102690191,103.56269518339592,-103.56269518339592
Khepupara,2022,4,30,3.0,1,3.0,29.49333333333333,30.9,27.9,78.8,7.163333333333332,Pre-Monsoon,21.98,90.22,37.97793758693551,30,2.919308071098564,87.57924213295692,-84.57924213295692
Khepupara,2022,5,31,370.0,19,207.0,29.441935483870967,31.6,26.1,81.80645161290323,5.803225806451613,Pre-Monsoon,21.98,90.22,39.59572378000836,31,4.116662961451148,127.61655180498559,242.3834481950144
Khepupara,2022,6,30,154.0,18,29.0,29.633333333333333,31.3,27.0,84.0,3.043333333333334,Monsoon,21.98,90.22,39.93030914217845,30,3.685602932490007,110.5680879747002,43.431912025299795
Khepupara,2022,7,31,219.0,24,45.0,29.345161290322583,30.9,26.9,85.0,5.993548387096775,Monsoon,21.98,90.22,39.558777463070804,31,3.5002412787949453,108.5074796426433,110.4925203573567
Khepupara,2022,8,31,499.0,23,89.0,29.10645161290323,31.3,26.8,86.3225806451613,4.9870967741935495,Monsoon,21.98,90.22,38.1885111382554,31,3.565821205919686,110.54045738351026,388.4595426164897
Khepupara,2022,9,30,521.0,18,116.0,28.71999999999999,30.8,25.5,87.86666666666666,4.373333333333333,Monsoon,21.98,90.22,35.14255680662274,30,3.5318235289127604,105.95470586738281,415.0452941326172
Khepupara,2022,10,31,497.0,12,232.0,27.606451612903225,30.0,23.6,85.29032258064517,7.051612903225807,Post-Monsoon,21.98,90.22,30.65647436750578,31,3.3045913216093736,102.44233096989058,394.5576690301094
Khepupara,2022,11,30,0.0,0,0.0,23.846666666666668,28.0,20.9,81.13333333333334,7.316666666666666,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.7502167601921097,82.50650280576329,-82.50650280576329
Khepupara,2022,12,31,0.0,0,0.0,20.283870967741933,23.9,17.8,82.83870967741936,6.303225806451612,Winter,21.98,90.22,24.464967952571552,31,2.1594276248750823,66.94225637112756,-66.94225637112756
Khepupara,2023,1,31,0.0,0,0.0,19.25806451612903,22.4,16.1,80.64516129032258,5.464516129032258,Winter,21.98,90.22,25.7376663389802,31,2.2465193999390523,69.64210139811063,-69.64210139811063
Khepupara,2023,2,28,0.0,0,0.0,22.928571428571423,25.6,18.8,79.78571428571429,6.867857142857143,Winter,21.98,90.22,29.714608275586343,28,2.9614993532378593,82.92198189066006,-82.92198189066006
Khepupara,2023,3,31,62.0,6,16.0,26.14516129032258,28.1,22.4,79.70967741935483,6.025806451612903,Pre-Monsoon,21.98,90.22,34.464282990894766,31,3.3931709281159277,105.18829877159376,-43.188298771593765
Khepupara,2023,4,30,66.0,3,36.0,29.380000000000003,31.9,24.1,78.36666666666666,7.1866666666666665,Pre-Monsoon,21.98,90.22,37.97793758693551,30,4.695962427350364,140.8788728205109,-74.8788728205109
Khepupara,2023,5,31,99.0,11,34.0,29.56129032258065,32.3,25.7,80.61290322580645,6.645161290322581,Pre-Monsoon,21.98,90.22,39.59572378000836,31,4.520971598473332,140.1501195526733,-41.15011955267329
Khepupara,2023,6,30,361.0,16,67.0,29.843333333333327,32.4,26.3,86.73333333333333,3.3400000000000003,Monsoon,21.98,90.22,39.93030914217845,30,4.409178978125688,132.27536934377065,228.72463065622935
Khepupara,2023,7,31,304.0,24,41.0,29.55483870967742,30.9,27.6,87.64516129032258,4.080645161290322,Monsoon,21.98,90.22,39.558777463070804,31,3.1933917013025948,98.99514274038043,205.00485725961957
Khepupara,2023,8,31,1305.0,25,316.0,28.558064516129036,30.5,26.8,91.93548387096774,3.396774193548387,Monsoon,21.98,90.22,38.1885111382554,31,3.1955593170844576,99.06233882961818,1205.9376611703817
Khepupara,2023,9,30,544.0,23,141.0,28.93333333333333,30.9,26.2,90.7,4.036666666666667,Monsoon,21.98,90.22,35.14255680662274,30,3.3411582234108885,100.23474670232666,443.7652532976733
Khepupara,2023,10,31,332.0,10,173.0,27.790322580645157,29.8,25.1,88.09677419354838,5.941935483870967,Post-Monsoon,21.98,90.22,30.65647436750578,31,2.8433596807574903,88.1441501034822,243.85584989651778
Khepupara,2023,11,30,166.0,3,97.0,24.133333333333333,27.7,21.3,87.43333333333334,7.316666666666666,Post-Monsoon,21.98,90.22,26.410067064457476,30,2.629098615830366,78.87295847491099,87.12704152508901
Khepupara,2023,12,31,0.0,0,0.0,20.548387096774192,24.7,17.5,84.12903225806451,6.303225806451612,Winter,21.98,90.22,24.464967952571552,31,2.362359568407119,73.23314662062069,-73.23314662062069
Khulna,1984,1,31,32.0,3,24.0,17.516129032258064,19.7,14.4,80.38709677419355,8.12741935483871,Winter,22.78,89.57,25.293161840652473,31,1.9297548971518264,59.82240181170662,-27.82240181170662
Khulna,1984,2,29,1.0,1,1.0,19.806896551724137,23.7,16.2,76.03448275862068,8.65,Winter,22.78,89.57,29.349406562549525,29,2.8365173909266908,82.25900433687403,-81.25900433687403
Khulna,1984,3,31,0.0,0,0.0,26.28387096774194,29.7,20.3,76.19354838709677,9.225806451612904,Pre-Monsoon,22.78,89.57,34.24013792479212,31,4.342773248181258,134.625970693619,-134.625970693619
Khulna,1984,4,30,97.0,7,36.0,28.51333333333333,30.1,25.2,86.2,8.236666666666666,Pre-Monsoon,22.78,89.57,37.92416206806858,30,3.6484472607631795,109.45341782289539,-12.45341782289539
Khulna,1984,5,31,227.0,8,58.0,29.151612903225804,30.8,22.5,84.35483870967742,7.541935483870969,Pre-Monsoon,22.78,89.57,39.68411981894728,31,5.0372593709888465,156.15504050065425,70.84495949934575
Khulna,1984,6,30,783.0,27,216.0,28.176666666666662,32.0,25.6,88.4,3.44,Monsoon,22.78,89.57,40.08175138861596,30,4.3748398311641425,131.24519493492429,651.7548050650757
Khulna,1984,7,31,300.0,24,57.0,28.135483870967743,29.4,26.4,89.51612903225806,3.4612903225806453,Monsoon,22.78,89.57,39.672248244277135,31,2.9619910012658006,91.82172103923982,208.17827896076017
Khulna,1984,8,31,460.0,26,69.0,28.36129032258064,30.5,26.4,89.38709677419355,4.1322580645161295,Monsoon,22.78,89.57,38.177273483613334,31,3.3485961720355846,103.80648133310312,356.19351866689686
Khulna,1984,9,30,159.0,13,39.0,28.130000000000003,29.8,24.7,89.86666666666666,4.258000000000001,Monsoon,22.78,89.57,34.964495072725725,30,3.4032730410485925,102.09819123145778,56.901808768542224
Khulna,1984,10,31,80.0,7,24.0,27.651612903225804,29.6,25.9,88.19354838709677,6.932258064516129,Post-Monsoon,22.78,89.57,30.32638797506243,31,2.4880485301901345,77.12950443589418,2.8704955641058234
